Lat;Lon;Time Range;Apparent Fishing hours
59;2,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;10,625
58,8;2,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,096389
58,7;2,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;13,934722
58,8;2,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,056389
57,7;6,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,590278
58;7,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,108056
57,7;8,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,977222
58,6;10,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,201111
58,9;9,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;104,255833
58,9;10,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,972222
58,9;9,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;39,139722
61,8;4,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,288056
66,2;7,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,130556
66,1;7,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,096111
66;7,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,944722
59,2;5,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,7375
59,1;5,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,825
60,9;4,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,341389
71;32,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,557222
70,9;32,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;10,691111
58,2;6,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;18,935556
61;5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;21,708611
61,1;5,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,975278
61,2;6,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;19,541389
61,1;6,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;9,89
63,5;8,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,078333
63,5;8,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,215556
71,4;31,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,339722
63,1;7,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,299167
64,9;11,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;11,634167
63,5;10,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,501944
63,1;8,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,452222
61,4;1,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;11,282222
61,3;1,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,768056
60,9;2,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,847222
60,8;2,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,586944
60,8;2,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,940556
60,7;2,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,915278
63,1;8,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,293333
61,7;4,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,9225
61,6;4,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,178333
66,5;12,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,937222
66,3;10;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,023889
66,3;10,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,019722
66,4;10,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2
66,1;12;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;11,606111
71,3;29,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,9825
64,8;10,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,407778
58,3;8,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,057222
63,4;5,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,085556
63,2;5,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,486111
59,5;10,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;15,597222
59,5;10,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;28,272778
71,4;30,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,947222
71,2;30,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;10,445
71,5;31,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,705833
71,4;31,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,336111
66,3;7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,764167
66,2;7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,012222
63,2;6,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;19,968889
63,1;6,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;21,293611
63,1;6,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;40,184167
63,2;6,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,196667
63;6,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,176944
63,3;7,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;22,703611
63,1;7,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,616667
62,8;6,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,103056
71,8;34,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,040556
71,7;33,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,216667
71,7;34,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,010556
71,6;33,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,268611
61,3;5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,394444
61,3;2,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,001944
60,9;2,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;10,786944
60,9;3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,897222
60,3;3,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,326667
69,8;30,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,575833
69,8;30,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,193056
63,2;6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;20,053611
63,1;7,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,708056
63,2;8,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,241389
71,3;29,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,844444
65;8,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,183889
62,5;6,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,480278
70,7;31;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,162778
61,2;1,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,030278
61,1;6,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;13,946111
61,1;7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,101944
60,5;7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,085
61,2;2,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,566667
59,2;3,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,030278
70,5;30,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,015833
59,1;5,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,263611
58,1;3,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,529444
58,1;4,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,152222
58,1;4,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,015556
58;4,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,820278
57,9;4,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,102222
61,5;4,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;16,778333
70,5;32,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,590833
63,3;8,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,652778
60,5;5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;10,3775
70,4;31,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;26,836667
60,9;2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,085278
60,9;2,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,195278
60,7;2,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,140833
63,3;7,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,883333
61,9;5,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,455
64,5;8,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,206111
64,7;8,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;16,344444
64,7;9,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,000278
64,6;9,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,016944
64,6;9,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,959444
70,9;31,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,980278
70,3;31,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,156389
70,2;31,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,1075
70,1;23,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,155556
61;4,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,513333
62,8;7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;9,738056
63,8;5,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,366389
59,4;10,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;36,443611
60,4;5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,641944
65,8;12,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,1175
59,1;2,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,973333
59,3;10,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,451389
63,4;8,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,448889
63,5;9,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,682778
58;7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,000278
57,5;6,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,993056
57,5;6,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,005556
57,4;6,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,947778
71,3;32,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,149722
71,4;32,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,058611
59,8;5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,758333
60,7;2,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,074444
66,3;12,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,3775
59,7;2,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,504167
57,6;6,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,996667
62,9;5,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,244167
62,9;5,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,5375
70,8;19,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;30,000278
70,9;21,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,115556
71,8;16,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;16,937778
71,8;16,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;29,763333
71,9;16,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,533889
71,8;16,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;38,356944
71,8;16,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;29,648056
71,8;16,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;31,201944
71,7;16,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,233333
68,9;14,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,981667
69,4;15,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,011389
70,7;16,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,243056
70,7;16,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,994167
70,7;16,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,986389
70,7;16,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,061944
70,7;17,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,681944
70,5;16,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,888333
70,5;16,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,251111
70,5;18,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,184722
71,9;16,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;18,483611
71,1;18,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,343889
74;22,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,050833
60,3;5,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,019167
57,5;4,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,798056
57,4;4,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,963611
72,1;16,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,929722
69,3;14,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,26
71,2;25,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,4725
59,5;3,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,0075
58,6;3,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,347778
58,6;3,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,199444
58,5;4,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,578333
59,3;10,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,368611
72,9;27,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,208333
73;27,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,021667
72,9;27,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,41
72,9;27,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,364444
72,9;28;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,5725
72,9;27,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,665
59,2;10,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,565556
71,5;16,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;22,575556
70,7;17,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,736389
71,3;25,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,616111
58,2;5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,069444
69,7;15,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;13,370556
69,8;16,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,761667
58,9;3,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,262222
58,8;3,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,739167
58,5;2,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,873056
58,7;3,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,571111
71,9;17,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,176944
71,8;17,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,969722
70,9;17,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,921667
59,8;5,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,552222
57,5;7,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,290278
57,8;8,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,498889
67,4;14,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,300556
70,9;18,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,244722
71;18,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,772222
70,9;19,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,03
70,9;19,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,694722
70,9;21;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,971667
59,2;2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,304722
59,2;2,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;10,321667
59;1,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,085833
59;1,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,670278
59,1;2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,9125
58,8;1,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,211389
59,3;2,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,003333
59,1;2,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,045
59,1;2,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,803611
68,5;12,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,001667
67,2;11,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,596944
67;11,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,085
67;11,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,007222
66,9;11,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,915833
62,8;5,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,953611
70,9;25,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;20,290556
68,1;11,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,661389
68;11;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,658889
68,3;11,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,515278
59,1;3,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,535
58,9;3,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,945
59,2;4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,369444
58,6;3,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,006111
58,7;3,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,900833
58,6;3,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,06
70,2;21,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,035833
71,3;31,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,614167
63,5;10,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,979722
73,3;27,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,105278
63,1;8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,756389
65,1;11,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,500278
71,6;23,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,081667
64,5;8,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,752778
58;7,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,283889
70,3;16,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,668333
70,2;15,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,398333
65,4;12,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;9,313611
69,8;18,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,224722
73,5;15,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,919167
73,5;16,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,056944
73,8;17,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,6625
73,4;18,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,078333
73,6;19,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,617222
73,6;19,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,5975
72,6;18,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,751389
72,2;18,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,173611
73;30,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,138333
73;32,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,9775
72,1;33,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,8525
70,4;31,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;14,128056
69,2;15,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,9
69,2;15,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,989722
71,8;16,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,971111
71,8;16,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,956389
71,3;32,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,158333
71,3;32,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,358056
67,1;12,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,488889
67;13,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,7275
67;13,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,967222
60,7;5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,841111
59,7;5,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,050278
69,2;17,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,539167
70,3;20;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,572222
65;8,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,141944
64,5;8,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,378889
62,8;4,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,038333
63,3;5,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,6525
63,3;6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,923056
63,3;6,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,018889
70,9;19,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,244167
71;21,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,333611
63,9;9,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,166389
59,7;2,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,581667
58,4;2,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;16,341389
72,1;23,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,263889
72,1;23,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,099722
72,1;23,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,988611
72;24,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,962222
70,8;21,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,8175
68,3;12,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,083611
68,3;12,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,858611
69,8;15,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,060833
69,8;16;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,134444
70,7;32,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,094167
71,3;33,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,989167
71,5;33,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,938611
65,1;3,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,930278
64,9;3,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,298056
64,5;3,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,15
64,6;3,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,16
64,4;3,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,099722
64,3;2,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,299444
64,2;2,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,35
70;16,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,9575
70;16,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,874444
71;27,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,537222
70;22;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;19,911667
58,2;6,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,1075
